編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLKLKHOFFCQ88CA,16,99.84,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,四層
RPQNMLKLKHOFFCQ88CA,16,12.64,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPQNMLKLKHOFFCQ88CA,16,.60,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPRNMLKLKHOFFCQ98CA,16,98.12,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,一層
RPRNMLKLKHOFFCQ98CA,16,11.69,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPRNMLKLKHOFFCQ98CA,16,.68,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPRNMLMKKHOFFEQ66CA,35,363.76,住家用,鋼筋混凝土加強磚造,72年11月28日,二層,一層 二層 騎樓
RPSNMLLKKHOFFDQ66DA,38,68.20,住家用,磚造,70年6月15日,一層,一層
